Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample G1,,Sample G2,,Sample G3,,Sample G4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
860.0083618,123.1582184,860.0455322,74.334198,860.0808105,62.43857574,860.1173706,327.7693787,860.2637939,130.7454529,860.2288818,81.47788239,860.1929321,59.85074997,860.1566772,339.2429504,860.305542,106.5163269,860.3414307,79.83634949,860.3770752,55.38693619,860.4122314,277.8874207,
861.0083618,124.3282852,861.0450439,74.07598114,861.079895,62.11557388,861.1162109,327.3627014,861.2650146,130.0022736,861.2293091,82.49434662,861.1930542,59.88155365,861.1574097,338.4746399,861.3057861,106.2643661,861.3425293,79.80937958,861.3775635,56.10330963,861.4144897,277.9942322,
862.0083618,123.3098068,862.0436401,72.58137512,862.0792236,61.64082718,862.1149292,327.9922485,862.2612915,129.5041351,862.2255249,82.32262421,862.1901855,60.33158493,862.1544189,342.3480225,862.3010254,104.2610626,862.3376465,79.79634094,862.3739014,54.98843765,862.4107056,279.5542908,
863.0083618,125.0134583,863.0452271,74.40150452,863.0806885,62.19562149,863.1160278,327.5054626,863.2623901,131.0118713,863.2278442,82.10609436,863.1921997,59.97157669,863.1558838,340.3901978,863.3042603,105.1324158,863.3404541,79.42176056,863.3753662,54.52530289,863.4120483,278.3713989,
864.0083618,124.4174347,864.0443726,74.8790741,864.0797729,61.9767189,864.1153564,328.3443298,864.2644043,130.5675201,864.2288818,83.84011841,864.1923828,60.22000122,864.1566772,341.9212646,864.303894,105.8654175,864.3405762,79.67998505,864.3757324,55.70597076,864.4125366,280.2033997,
865.0083618,124.2485199,865.0448608,73.86221313,865.0807495,62.57923126,865.1150513,328.4631042,865.2620239,131.0581055,865.2261963,82.23840332,865.1898193,60.09533691,865.1542358,338.3648071,865.3027954,105.8469086,865.3388672,79.66566467,865.375061,54.76328278,865.4108887,276.5426331,
866.0083618,123.0761414,866.0435791,75.03478241,866.0797729,62.19636917,866.1162109,328.127594,866.2623901,130.5678558,866.2269897,82.97733307,866.1914673,60.1326561,866.1552124,338.7726746,866.3018799,106.0500031,866.3378906,79.50247192,866.3729858,54.64362335,866.4091187,277.104126,
867.0083618,124.8833008,867.0445557,74.98429871,867.0803833,62.25187302,867.1168213,327.050415,867.265625,130.7014618,867.2290649,82.47164154,867.1935425,60.3280983,867.1572266,339.3092651,867.3076172,104.8744354,867.3430176,80.0934906,867.3792114,54.75350952,867.414856,278.3623962,
868.0083618,124.3772125,868.0450439,75.00978851,868.0807495,61.39649963,868.1172485,325.114563,868.2648926,129.3117828,868.2288208,82.8020401,868.1935425,60.05681229,868.1578979,339.1781616,868.303894,106.4016037,868.3400269,80.50720215,868.3756714,55.02498627,868.4105225,275.2610779,
869.0083618,123.4785385,869.0447388,73.98986053,869.0802612,61.69015121,869.1150513,327.9595642,869.2622681,129.0065002,869.2271118,82.23600769,869.1905518,60.14284134,869.1552124,339.473938,869.3016968,104.2292633,869.3370361,79.29962158,869.3738403,55.06140137,869.4099121,278.0994873,
870.0083618,123.4010315,870.0439453,74.70546722,870.0803833,61.77879333,870.1165161,329.2428284,870.2645264,129.5688629,870.2286987,83.62359619,870.1924438,60.13388062,870.1560669,336.2148132,870.3052368,106.4316254,870.3406982,80.67024231,870.37677,54.60817719,870.4130249,276.6633911,
871.0083618,123.7853928,871.0432129,73.47001648,871.0792236,61.61256409,871.1146851,329.3417969,871.2646484,130.2619476,871.2293701,83.63008118,871.1937256,60.50297928,871.1578369,340.0855408,871.3057251,104.7199249,871.3408813,80.73467255,871.3778687,55.45054626,871.413208,277.8432617,
872.0083618,123.6412048,872.0427246,74.87436676,872.0794067,61.35925674,872.1157837,328.7402954,872.2637329,130.0044708,872.2283936,81.77812958,872.1928101,59.33803558,872.1569824,339.598053,872.3030396,105.8261032,872.3394165,81.18768311,872.3747559,54.83031464,872.4111938,278.7478333,
873.0083618,123.4165497,873.0432129,74.54863739,873.0791016,62.23108292,873.1162109,328.0407104,873.2660522,129.1626892,873.2305298,81.93286133,873.1939697,59.74281693,873.1572266,339.0931091,873.3060913,105.668808,873.3426514,79.72547913,873.3783569,55.70994568,873.4139404,273.783844,
874.0083618,123.784668,874.0441284,75.08270264,874.0803833,62.35971069,874.1167603,325.2610779,874.2628784,129.7738647,874.2278442,83.53491974,874.1923828,59.69996262,874.15625,336.5057373,874.3048096,103.9788818,874.3405762,80.1461792,874.3760376,54.5087204,874.4125366,277.1970825,
875.0083618,124.634964,875.0452881,74.05093384,875.0802002,62.52524948,875.1161499,322.999054,875.2653809,131.3091583,875.229126,82.5164032,875.1929932,59.7419548,875.1575317,340.8989258,875.3043823,105.3732452,875.3400879,80.38716888,875.3759766,55.2233963,875.4124146,276.1064758,
876.0083618,123.1343994,876.0443726,74.90846252,876.0803833,62.4752388,876.1159668,326.721283,876.2644043,130.1787415,876.2268677,82.80487061,876.1915894,60.13140488,876.156311,337.5840149,876.3057251,105.9546509,876.3404541,79.59896851,876.3763428,55.63585281,876.4119873,275.6587219,
877.0083618,123.6943512,877.0438232,74.43330383,877.0790405,61.23257828,877.114502,329.1119385,877.2635498,130.4558868,877.2263794,82.54489136,877.1912231,60.27819061,877.1552124,333.8016357,877.3049316,106.0854263,877.3409424,80.35279846,877.3760376,55.86138153,877.4110718,276.4324646,
878.0083618,122.5109558,878.0437622,73.95848846,878.0791016,61.78727722,878.1141357,326.6949768,878.2611084,130.683548,878.227356,82.62976837,878.1908569,60.10148239,878.1551514,339.2147522,878.3010254,106.260437,878.3372192,80.34690094,878.3731689,54.76900482,878.4078979,275.2887878,
879.0083618,123.5154266,879.0442505,74.31030273,879.0797119,61.97980118,879.1164551,324.9491882,879.2663574,129.0217896,879.2304077,81.47371674,879.194458,59.73736191,879.157959,336.9846497,879.3067627,105.7182312,879.3432007,79.87457275,879.3794556,55.07339859,879.4157715,274.7897034,
880.0083618,124.3366852,880.0435791,75.32618713,880.0800781,62.13104248,880.1162109,327.1106873,880.2647705,129.4978027,880.2295532,82.17072296,880.1925049,59.70685959,880.1572266,336.8902588,880.3045044,105.0026627,880.3405151,79.51914215,880.3763428,54.90584183,880.4121094,277.4750977,
881.0083618,123.6444931,881.0437622,75.79296112,881.0805054,61.11577606,881.1170044,325.4362488,881.2665405,129.3021698,881.2302246,82.19618988,881.1942139,59.16615295,881.1572876,336.3051758,881.3060913,104.8092499,881.3424683,80.46057892,881.3777466,55.60631943,881.413147,276.3414917,
882.0083618,123.5474777,882.0442505,74.86327362,882.079895,61.88687897,882.1158447,323.3952026,882.2654419,129.3237,882.2294312,82.49720764,882.1932373,59.34788895,882.1567993,338.4916077,882.3051147,103.230896,882.3411865,79.86040497,882.3763428,54.45253372,882.4120483,275.9118347,
883.0083618,123.7346115,883.0429688,74.74368286,883.0785522,62.1282692,883.1148682,328.1089478,883.2644043,129.107666,883.2293701,81.89226532,883.1929321,59.22041702,883.1568604,336.2706299,883.305542,105.0144501,883.3406372,79.84272766,883.3771362,55.16844177,883.4127808,275.4636536,
884.0083618,122.4893875,884.0432129,74.63009644,884.0787964,62.2121315,884.1148071,326.4085693,884.2619629,128.4004669,884.2254639,82.12500763,884.1903076,60.1693573,884.1539307,338.2385254,884.300415,105.394928,884.336731,80.20175171,884.3728638,54.2876358,884.4085693,276.6531067,
885.0083618,122.9158936,885.0453491,73.99049377,885.0807495,61.87507248,885.116394,325.8384705,885.2658691,128.9612274,885.2295532,83.27087402,885.1934814,60.12176132,885.1571045,339.0189514,885.3067627,104.1414871,885.3427734,79.31060028,885.3783569,54.72450256,885.4137573,275.8180847,
886.0083618,123.0387421,886.0449219,74.15578461,886.0812378,61.96298218,886.1165771,326.1323853,886.2630615,130.3919067,886.2264404,81.45496368,886.19104,60.42199326,886.1550903,339.5714111,886.3024902,104.8018341,886.3387451,79.77758026,886.3742065,54.51921844,886.4099121,277.9714355,
887.0083618,124.8541412,887.0441895,73.73387909,887.0802612,62.54925537,887.1167603,327.4003296,887.2646484,129.2858276,887.2293091,82.32435608,887.1929321,59.402668,887.1572266,337.9949036,887.3060303,103.824852,887.3419189,80.26290894,887.3780518,54.41814041,887.4146118,275.6385803,
888.0083618,122.6250229,888.0443726,74.85746765,888.0795288,60.88232422,888.1149292,327.5190125,888.2625732,127.6976929,888.2266846,82.33171082,888.1905518,59.91387558,888.1542969,338.1648254,888.3023682,105.0445633,888.338562,78.64215851,888.3737793,54.42592239,888.4099121,274.6248779,
889.0083618,122.46595,889.0443726,75.05249023,889.0802002,62.19409561,889.1159058,324.4922485,889.2644043,128.1472168,889.2285767,82.51248932,889.1933594,59.57740402,889.1575317,336.6405945,889.3063965,104.9850922,889.342041,79.89432526,889.3777466,55.06452179,889.4133301,276.2536316,
890.0083618,123.3434448,890.043335,74.59719849,890.0796509,61.62877274,890.1155396,323.8050232,890.2618408,129.9260864,890.2260132,82.58311462,890.1900635,59.97786331,890.1557007,338.2589722,890.3013916,103.9458923,890.3374634,78.90618896,890.3739014,55.29177856,890.4100952,275.1166687,
891.0083618,123.8429718,891.0439453,74.21561432,891.0793457,61.09751892,891.1155396,328.0626221,891.263855,128.5289612,891.2280884,82.76257324,891.1925049,59.12481308,891.1566772,338.5906372,891.305542,106.0792465,891.342041,78.87527466,891.3773193,55.69270706,891.4137573,274.2976074,
892.0083618,121.8312378,892.043335,73.87129974,892.0800171,62.35056686,892.1159058,328.3419495,892.263916,129.2622833,892.2285156,82.28651428,892.1923828,60.61808014,892.1566162,338.0846863,892.3052979,104.2792206,892.3412476,80.2370224,892.376709,55.14304352,892.4123535,276.8543701,
893.0083618,124.1123505,893.0423584,73.70996094,893.0784912,62.23384476,893.1143799,327.2738647,893.2620239,128.7073212,893.2252197,82.5291748,893.1896362,60.09082031,893.1542358,335.0711365,893.3034058,103.5643997,893.3390503,80.24245453,893.3740845,55.69353485,893.4094238,273.7127075,
894.0083618,122.6185074,894.0437012,74.40073395,894.0797119,63.27562714,894.1156616,329.0132446,894.2630615,130.4314423,894.2264404,82.74165344,894.1912231,59.81000519,894.1560669,337.6207886,894.3035889,105.0965042,894.3395386,79.77523804,894.3756104,54.73603821,894.4108887,274.2945862,
895.0083618,123.6770935,895.0443726,73.93096924,895.0797729,62.26467133,895.1159058,325.9544373,895.263855,129.8818512,895.2288818,82.83261108,895.1935425,59.53955841,895.1573486,337.1253662,895.3051147,104.3044662,895.3404541,78.68865204,895.3766479,54.62894058,895.4126587,274.4361572,
896.0083618,122.5788422,896.0436401,73.79628754,896.0799561,61.6049118,896.1151123,327.7080688,896.2627563,128.1132355,896.2262573,82.0380249,896.1907349,59.33256912,896.1549072,336.4278564,896.3040161,104.5556946,896.3394165,80.61240387,896.3751831,54.64342499,896.4111938,275.9705505,
897.0083618,122.5361633,897.0443726,74.10431671,897.0802002,61.09543991,897.1152344,327.2001648,897.2643433,128.6832428,897.2283325,81.96321106,897.1930542,59.50316238,897.1566772,335.8708496,897.305542,105.5110092,897.3410645,79.57325745,897.3766479,54.87191391,897.4118652,276.66745,
898.0083618,122.9169388,898.0448608,73.80678558,898.0803833,62.30244064,898.1157837,326.232666,898.2662354,128.4881439,898.2295532,81.4790802,898.1932983,59.32885742,898.1572266,340.2996216,898.3077393,104.1665726,898.343689,80.16033936,898.3794556,54.93587875,898.4150391,273.3891296,
899.0083618,122.4618149,899.0444946,73.56837463,899.0801392,61.9172554,899.1159058,325.0151978,899.265564,129.5041046,899.2286987,81.97387695,899.1933594,59.78725433,899.1568604,339.399353,899.3040771,103.3432541,899.3406372,79.57833862,899.3760376,55.19578552,899.4122925,278.4057312,
900.0083618,122.7809448,900.0438843,73.67716217,900.0797119,61.62491989,900.1150513,325.9209595,900.2639771,128.0761566,900.2282715,82.82473755,900.1917725,60.02087402,900.1560059,339.3690186,900.3035278,104.1332245,900.3400269,79.09145355,900.3752441,55.45136642,900.4105225,275.3518066,

Sample E1,
Sample E1
Collection Time: 20-Jun-23 5:15:18 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Tue 20 Jun 05:15:18 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                1.0000
Cycle time(min)                   1.0000
Stop time(min)                    900.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   750
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 20-Jun-23 5:05:32 PM
Method Modifications:
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 20-Jun-23 5:07:54 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 20-Jun-23 5:07:54 PM, Old: 400.00, New: 495.00
Emission Wavelength Changed: 20-Jun-23 5:07:54 PM, Old: 600.00, New: 515.00
Stop Time 1 Changed: 20-Jun-23 5:07:54 PM, Old: 1.0000, New:900.0000
Wellplate Samples Changed: 20-Jun-23 5:07:54 PM, Old:, New:E1;E2;E3;E4;F1;F2;F3;F4;G1;G2;G3;G4;
Ave. time (s): Changed: 20-Jun-23 5:08:53 PM, Old:0.10000, New:1.00000
Cycle Time 1 Changed: 20-Jun-23 5:08:53 PM, Old: 0.0000, New: 1.0000
PMT Volts Changed: 20-Jun-23 5:09:49 PM, Old:600, New:800
Emission PMT (V): Changed: 20-Jun-23 5:09:49 PM, Old: 600, New: 800
PMT Volts Changed: 20-Jun-23 5:10:48 PM, Old:800, New:750
Emission PMT (V): Changed: 20-Jun-23 5:10:48 PM, Old: 800, New: 750
End Method Modifications

Sample E2,
Sample E2
Collection Time: 20-Jun-23 5:15:18 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Tue 20 Jun 05:15:18 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                1.0000
Cycle time(min)                   1.0000
Stop time(min)                    900.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   750
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 20-Jun-23 5:05:32 PM
Method Modifications:
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 20-Jun-23 5:05:34 PM, Old:User defined, New:Overlay columns
Well plate reader Changed: 20-Jun-23 5:07:54 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 20-Jun-23 5:07:54 PM, Old: 400.00, New: 495.00
Emission Wavelength Changed: 20-Jun-23 5:07:54 PM, Old: 600.00, New: 515.00
Stop Time 1 Changed: 20-Jun-23 5:07:54 PM, Old: 1.0000, New:900.0000
Wellplate Samples Changed: 20-Jun-23 5:07:54 PM, Old:, New:E1;E2;E3;E4;F1;F2;F3;F4;G1;G2;G3;G4;
Ave. time (s): Changed: 20-Jun-23 5:08:53 PM, Old:0.10000, New:1.00000
Cycle Time 1 Changed: 20-Jun-23 5:08:53 PM, Old: 0.0000, New: 1.0000
PMT Volts Changed: 20-Jun-23 5:09:49 PM, Old:600, New:800
Emission PMT (V): Changed: 20-Jun-23 5:09:49 PM, Old: 600, New: 800
PMT Volts Changed: 20-Jun-23 5:10:48 PM, Old:800, New:750
Emission PMT (V): Changed: 20-Jun-23 5:10:48 PM, Old: 800, New: 750
End Method Modifications

Sample E3,
Sample E3
Collection Time: 20-Jun-23 5:15:18 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Tue 20 Jun 05:15:18 PM 2023
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               495.00
Em. wavelength (nm)               515.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                1.0000
Cycle time(min)                   1.0000
Stop time(min)                    900.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   750
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 20-Jun-23 5:05:32 PM
